,SymbolsA,EntrezsA,AveExpr,B
203762_s_at,DYNC2LI1,51626,7.57778697291602,-5.81288150966581
209707_at,PIGK,10026,8.7040462846562,-5.81363415900612
207305_s_at,TRAPPC8,22878,9.78054050560639,-5.81479998057452
221498_at,SNX27,81609,8.57789799292978,-5.81511253724154
206337_at,CCR7,1236,6.58280579700529,-5.8151636172748
202361_at,SEC24C,9632,9.61887448802833,-5.81568556914144
218918_at,MAN1C1,57134,7.21069013501933,-5.81614561159105
220953_s_at,MTMR12,54545,6.3563423414733,-5.81631530373693
213326_at,VAMP1,6843,7.87440678153041,-5.81633165492668
202993_at,ILVBL,10994,8.10282471635836,-5.8165535088285
213196_at,ZNF629,23361,8.82075584014803,-5.81735580456983
201060_x_at,STOM,2040,10.0971011573599,-5.81762064545569
217814_at,CCDC47,57003,9.89287616553215,-5.81768197646165
220235_s_at,LRIF1,55791,6.93230633845414,-5.81785109736388
204923_at,SASH3,54440,8.18806752211135,-5.81843915635056
200923_at,LGALS3BP,3959,10.3602542086346,-5.81891612029857
204488_at,DOLK,22845,8.6054786111964,-5.81904357038018
212417_at,SCAMP1,9522,9.11597343740705,-5.81916165375817
203594_at,RTCA,8634,9.74605261374063,-5.82063488775923
200906_s_at,PALLD,23022,9.57908480168565,-5.82067072053551
219833_s_at,EFHC1,114327,7.86635103541997,-5.82243171303916
218352_at,RCBTB1,55213,7.50540096402244,-5.82261232732524
200061_s_at,RPS24,6229,12.4096055525487,-5.82305483130378
209473_at,ENTPD1,953,9.17175990484405,-5.82348048150809
201135_at,ECHS1,1892,10.9569640557608,-5.82388978411967
209739_s_at,PNPLA4,8228,9.08075661462398,-5.82670563734284
201200_at,CREG1,8804,10.8652207357274,-5.82708369843694
212814_at,AHCYL2,23382,8.87016194520532,-5.82715006594909
43511_s_at,ARRB1,408,9.6462939129441,-5.82824500939682
202645_s_at,MEN1,4221,8.65600395134938,-5.82911154748326
218782_s_at,ATAD2,29028,7.49161294135789,-5.82915093296123
218943_s_at,DDX58,23586,7.30479961122884,-5.82962233089917
202388_at,RGS2,5997,9.41904642604138,-5.82972984256889
206799_at,SCGB1D2,10647,8.02862908701022,-5.83081756691979
212633_at,UFL1,23376,8.47363677446002,-5.83099221375001
204779_s_at,HOXB7,3217,8.70196078719526,-5.83118048394098
206167_s_at,ARHGAP6,395,5.70847305841306,-5.8315973591934
204004_at,PAWR,5074,8.47276349642202,-5.83175885627936
213800_at,CFH,3075,8.90936093450128,-5.83184433628275
219622_at,RAB20,55647,10.3753913057053,-5.83361492904847
200094_s_at,EEF2,1938,10.9793795592404,-5.833967946559
200778_s_at,SEPT2,4735,10.1386489360351,-5.83411966112772
214221_at,ALMS1,7840,7.72912605076846,-5.8364120477672
222101_s_at,DCHS1,8642,7.93161628783243,-5.83645119296438
200729_s_at,ACTR2,10097,9.74099433403346,-5.83700236776547
208325_s_at,AKAP13,11214,8.56975348916474,-5.83712314274795
221007_s_at,FIP1L1,81608,7.48884017647538,-5.8372422828796
209447_at,SYNE1,23345,7.13026978173875,-5.83755404334617
218671_s_at,ATPIF1,93974,10.2797760639197,-5.83767230734629
209838_at,COPS2,9318,7.78888207871629,-5.83819746866789
218097_s_at,CUEDC2,79004,10.0573872449222,-5.83887687845121
212907_at,SLC30A1,7779,10.2069986540018,-5.83964095310049
221021_s_at,CTNNBL1,56259,8.89083817804676,-5.83979845571708
203403_s_at,RNF6,6049,9.00242363904289,-5.84004636881756
212665_at,TIPARP,25976,9.36645605304627,-5.84017693468285
209017_s_at,LONP1,9361,9.05962445773972,-5.84021415931516
210137_s_at,DCTD,1635,9.9625148477156,-5.84039710505022
217781_s_at,ZNF106,64397,9.20779700814658,-5.84043673787211
214742_at,CEP131,22994,6.7263629668601,-5.84105613486719
203238_s_at,NOTCH3,4854,7.95437502898207,-5.84165742748885
205859_at,LY86,9450,9.45333014758865,-5.84348584799107
201274_at,PSMA5,5686,10.6223609304811,-5.84390343160971
218175_at,CCDC92,80212,9.48265804671578,-5.84443382272872
202232_s_at,EIF3M,10480,9.01971597005984,-5.84549210840817
202620_s_at,PLOD2,5352,9.46203936170414,-5.84556383404239
218298_s_at,C14orf159,80017,8.30839500771789,-5.84563688570992
218318_s_at,NLK,51701,7.60439230831325,-5.84565168493101
35846_at,THRA,7067,7.21573676644586,-5.84567945057817
213059_at,CREB3L1,90993,9.395257042366,-5.84575220329855
218464_s_at,FAM222B,55731,9.77214894837428,-5.84673156640299
209278_s_at,TFPI2,7980,6.37255896024151,-5.84678618962774
204831_at,CDK8,1024,7.40376673227834,-5.84704487727976
201827_at,SMARCD2,6603,9.9180366051286,-5.84718163561363
201761_at,MTHFD2,10797,10.9058763136544,-5.84778417381874
202599_s_at,NRIP1,8204,9.55104351335964,-5.84800476639123
212603_at,MRPS31,10240,8.2092484229669,-5.84815280990227
40569_at,MZF1,7593,8.76180972800957,-5.84890196733131
201267_s_at,PSMC3,5702,8.79572561640041,-5.84893833217311
209806_at,HIST1H2BK,85236,10.7841838626459,-5.84934465450262
213992_at,COL4A6,1288,6.31117366866142,-5.84953156838206
213900_at,FAM189A2,9413,7.89801441155194,-5.84981385779365
209358_at,TAF11,6882,8.99868517501823,-5.85009083494098
201129_at,SRSF7,6432,9.92438689683028,-5.85099548434926
204372_s_at,KHSRP,8570,8.4100581287679,-5.85099689818071
218951_s_at,PLCXD1,55344,8.11108349176259,-5.85159275705076
208840_s_at,G3BP2,9908,8.06306423087086,-5.85288901972224
217808_s_at,MAPKAP1,79109,7.97934765301733,-5.85313933770815
219345_at,BOLA1,51027,7.64554150387328,-5.85315239431491
202651_at,LPGAT1,9926,8.18269016165956,-5.85397421342923
217923_at,PEF1,553115,9.23979608635227,-5.85425194178332
222231_s_at,LRRC59,55379,10.9345041161826,-5.85480080850014
212681_at,EPB41L3,23136,7.07545681689123,-5.85546848555181
204360_s_at,NAGLU,4669,7.44403691165839,-5.85575385207249
53071_s_at,OGFOD3,79701,8.41257900988949,-5.85628789873605
219211_at,USP18,11274,8.17265063433709,-5.85635394452838
207655_s_at,BLNK,29760,7.96210376170187,-5.85637787468275
220161_s_at,EPB41L4B,54566,9.63747227879765,-5.85648512135211
219397_at,COQ10B,80219,8.29825449619136,-5.85967690294628
204472_at,GEM,2669,8.60669196813739,-5.86014765650429
203366_at,POLG,5428,7.41033356186213,-5.86036149435546
201898_s_at,UBE2A,7319,8.82043295193824,-5.86084396341283
204172_at,CPOX,1371,6.4844516903772,-5.86159101492151
219828_at,RABL6,55684,8.12177106165749,-5.86166244570664
213132_s_at,MCAT,27349,8.15044002474487,-5.86249275493601
212742_at,RNF115,27246,7.93734798459319,-5.86303760399768
203802_x_at,NSUN5,55695,8.62733209266115,-5.8635349517544
219635_at,ZNF606,80095,8.28858061754959,-5.86400850114566
203332_s_at,INPP5D,3635,8.42559743961631,-5.86424143843464
220306_at,FAM46C,54855,7.45275931074608,-5.86461552966477
210072_at,CCL19,6363,8.12875855617751,-5.86483912441004
201304_at,NDUFA5,4698,9.7361569242938,-5.86575911797819
221962_s_at,UBE2H,7328,8.47976902750268,-5.8658848042848
219797_at,MGAT4A,11320,6.62390639016725,-5.86753880836332
218538_s_at,MRS2,57380,7.09926496295884,-5.86845400818086
204041_at,MAOB,4129,9.42094693186617,-5.86913878663983
203630_s_at,COG5,10466,8.98651281553874,-5.86915368113955
217727_x_at,VPS35,55737,11.8350925378208,-5.86965027752606
201192_s_at,PITPNA,5306,8.85052303805336,-5.86975030767483
214464_at,CDC42BPA,8476,10.0539149760629,-5.86979786122259
203621_at,NDUFB5,4711,10.5688550448936,-5.87086323487341
203657_s_at,CTSF,8722,8.77601973805657,-5.87105246468517
200878_at,EPAS1,2034,10.251276833655,-5.87128931815633
210084_x_at,TPSAB1,7177,7.49842228394033,-5.87155229866039
203537_at,PRPSAP2,5636,8.57099825421284,-5.87212298169786
213206_at,GOSR2,9570,5.81380697547367,-5.87222359292978
201782_s_at,AIP,9049,9.50560785761628,-5.87313671511477
209477_at,EMD,2010,8.64210001117445,-5.87318813141077
207030_s_at,CSRP2,1466,9.42374601188055,-5.87319964063709
221597_s_at,TMEM208,29100,9.62211242960546,-5.87360814754241
201209_at,HDAC1,3065,9.90015204658022,-5.87436208907215
61734_at,RCN3,57333,8.66048854429172,-5.87488283724701
204891_s_at,LCK,3932,7.5758781119309,-5.87507398744125
208296_x_at,TNFAIP8,25816,8.59766768787104,-5.87562931794918
207081_s_at,PI4KA,5297,8.7375628445134,-5.87626180025442
218541_s_at,C8orf4,56892,6.64806380093462,-5.87642391390018
219850_s_at,EHF,26298,5.91947726742239,-5.87693877494784
209035_at,MDK,4192,8.574098208661,-5.87732310694063
200629_at,WARS,7453,10.6408301494179,-5.87814106303355
211529_x_at,HLA-G,3135,11.4396290502963,-5.87842981085728
212523_s_at,SPIDR,23514,7.39698683301553,-5.87940027168864
201080_at,PIP4K2B,8396,8.55024632362626,-5.88016768999875
217893_s_at,AKIRIN1,79647,7.92036534476025,-5.88058410328653
209581_at,PLA2G16,11145,9.17595465203499,-5.88169532304751
219274_at,TSPAN12,23554,7.31071614000442,-5.88172368096892
204949_at,ICAM3,3385,8.87980004445352,-5.88251519256358
200687_s_at,SF3B3,23450,9.47293257841258,-5.88333759913994
218574_s_at,LMCD1,29995,9.2488853924048,-5.88376817704619
217907_at,MRPL18,29074,10.4636454797909,-5.88378081500639
201672_s_at,USP14,9097,10.7794955178631,-5.8841211068185
221700_s_at,UBA52,7311,11.5518480093717,-5.88560968141643
221969_at,PAX5,5079,7.1925929806479,-5.88571842899328
202904_s_at,LSM5,23658,5.46611874253931,-5.88605041570181
40225_at,GAK,2580,10.5162066716406,-5.88625642099436
219007_at,NUP43,348995,9.39673937998053,-5.88686746468598
201932_at,LRRC41,10489,8.62415066049474,-5.88697872920288
212397_at,RDX,5962,10.3215826163774,-5.88702200358225
208650_s_at,CD24,100133941,10.170307247913,-5.88750846326473
218074_at,FAM96B,51647,10.1168973619824,-5.8875594453944
203893_at,AK6,102157402,9.13180305087655,-5.88778205700339
202277_at,SPTLC1,10558,10.0076249838605,-5.88953723796595
202089_s_at,SLC39A6,25800,10.081775176635,-5.89074770474577
221781_s_at,DNAJC10,54431,8.35423183072777,-5.89111729030145
212542_s_at,PHIP,55023,8.49449624224689,-5.89213696411746
219088_s_at,ZNF576,79177,6.89893982133954,-5.89248473676218
219857_at,PLEKHS1,79949,5.04952855377404,-5.89249849345711
205481_at,ADORA1,134,7.17402447279262,-5.89264882658617
213539_at,CD3D,915,8.93362662180566,-5.89271879819426
203103_s_at,PRPF19,27339,10.0888687150258,-5.89295756408368
222147_s_at,ACTR5,79913,6.44963929921154,-5.89300482947711
212367_at,FEM1B,10116,8.9375427420512,-5.89368397060363
213168_at,SP3,6670,10.0971410863795,-5.89501579657712
200847_s_at,SARAF,51669,11.6454416964322,-5.89611780042754
200030_s_at,SLC25A3,5250,12.447271472492,-5.89693679974771
202283_at,SERPINF1,5176,10.4938385377348,-5.89716231731343
219836_at,ZBED2,79413,6.34178576346414,-5.89814956295535
219217_at,NARS2,79731,8.39139330818847,-5.89826701101773
203355_s_at,PSD3,23362,7.92604315457194,-5.89953167172398
201923_at,PRDX4,10549,11.3859573719302,-5.90035548656668
203979_at,CYP27A1,1593,9.32688485002968,-5.9003791802159
203535_at,S100A9,6280,9.50837455278039,-5.90113522482687
219336_s_at,ASCC1,51008,9.00971232369298,-5.90256214624436
221741_s_at,YTHDF1,54915,10.8473929783431,-5.9037426490903
204887_s_at,PLK4,10733,8.32496454598262,-5.90381038666819
91816_f_at,MEX3D,399664,7.73427007350999,-5.90480488060652
214536_at,SLURP1,57152,6.64601698717067,-5.90504309699234
208932_at,PPP4C,5531,10.3968050107023,-5.90530692407317
206461_x_at,MT1H,4496,11.1464943014077,-5.90594993799157
201397_at,PHGDH,26227,9.11088178524176,-5.90669517753772
210479_s_at,RORA,6095,7.04851138770382,-5.90695869292947
202298_at,NDUFA1,4694,11.8403819536812,-5.90876510629351
209087_x_at,MCAM,4162,9.24565000727389,-5.90939114792711
202183_s_at,KIF22,3835,7.29962666485874,-5.90964767058878
212910_at,THAP11,57215,8.83340616693063,-5.91063057053012
219812_at,PVRIG,79037,8.38017336092291,-5.91092898936184
214774_x_at,TOX3,27324,7.69257980095911,-5.91222799462854
208499_s_at,DNAJC3,5611,6.86020337814147,-5.9129707132402
222216_s_at,MRPL17,63875,9.66334405244666,-5.91309215524501
204565_at,ACOT13,55856,8.63135306165375,-5.91330606013199
213268_at,CAMTA1,23261,6.19945033454668,-5.91369954179246
200076_s_at,KXD1,79036,8.40614075592382,-5.91374067715671
219935_at,ADAMTS5,11096,8.16993068883742,-5.91385100128267
205639_at,AOAH,313,7.15227461485078,-5.91514117670407
204252_at,CDK2,1017,8.36748630542261,-5.9153729299302
208786_s_at,MAP1LC3B,81631,9.20847678526028,-5.91597502975868
218090_s_at,WDR11,55717,8.19369411785524,-5.91597874418482
213918_s_at,NIPBL,25836,9.23708453598912,-5.91641892909162
205552_s_at,OAS1,4938,6.49481413590245,-5.91645026163317
218395_at,ACTR6,64431,8.27976997660874,-5.91828462794151
218896_s_at,NCBP3,55421,8.19115739804023,-5.91836662010891
219343_at,CDC37L1,55664,7.30479967281356,-5.9194976651565
213545_x_at,SNX3,8724,10.7856065895649,-5.91998396989467
204854_at,P3H3,10536,6.06289921146758,-5.92011925654394
208698_s_at,NONO,4841,8.83373387144188,-5.92059734920705
218206_x_at,SCAND1,51282,9.42806080255762,-5.92089691656569
219368_at,NAP1L2,4674,5.36385130149584,-5.92129516273562
221263_s_at,SF3B5,83443,9.71615593922118,-5.92142101968521
206951_at,HIST1H4E,8367,6.89049123434516,-5.92144548520346
212920_at,REST,5978,7.80167082699268,-5.92186672894454
205645_at,REPS2,9185,7.43127156509497,-5.9219410932618
200955_at,IMMT,10989,9.58267732987392,-5.92209340340727
201286_at,SDC1,6382,10.1227969127754,-5.92234989903914
207877_s_at,NVL,4931,8.77149143576162,-5.92236389788881
218636_s_at,MAN1B1,11253,9.4880955302245,-5.92263883763869
219474_at,C3orf52,79669,7.50965949803064,-5.92326749923864
217665_at,ZNF813,126017,6.12837329469533,-5.92332435296928
213572_s_at,SERPINB1,1992,7.75165932354617,-5.92343827458284
210135_s_at,SHOX2,6474,6.66531336607075,-5.92410574365342
212288_at,FNBP1,23048,9.56563759870434,-5.92438033325609
213361_at,TDRD7,23424,8.1173964912595,-5.92522749102721
203093_s_at,TIMM44,10469,7.83801498545467,-5.92534043825334
217187_at,MUC5AC,4586,8.74116762094333,-5.92536065484949
46323_at,CANT1,124583,10.2692304846117,-5.92583726816799
204011_at,SPRY2,10253,7.45949613626416,-5.92643780252966
203956_at,MORC2,22880,8.8116830564299,-5.92656227897496
207643_s_at,TNFRSF1A,7132,9.25090412891123,-5.92688015184779
219663_s_at,TMEM121,80757,6.4584581073922,-5.92700773604863
203262_s_at,FAM50A,9130,9.19561804435859,-5.92726191085014
210108_at,CACNA1D,776,5.96833603113734,-5.92730095335335
204510_at,CDC7,8317,7.39751371899977,-5.92845386325258
217946_s_at,SAE1,10055,9.47979279709817,-5.92871489983972
208706_s_at,EIF5,1983,10.5037204628376,-5.92884498436306
200979_at,PDHA1,5160,8.13270030234107,-5.92905828581695
209537_at,EXTL2,2135,9.40493925737886,-5.92978840381153
217525_at,OLFML1,283298,8.2320377747938,-5.92986306667394
218677_at,S100A14,57402,9.85998009686306,-5.93024052960505
200606_at,DSP,1832,11.8326965936232,-5.93045324856754
215735_s_at,TSC2,7249,6.5070184563516,-5.93139909620524
201266_at,TXNRD1,7296,10.1389679646246,-5.93155373158304
219087_at,ASPN,54829,10.1734079704602,-5.93193522689566
212928_at,TSPYL4,23270,9.66313089054206,-5.93309392578983
209313_at,GPN1,11321,10.3744138055497,-5.93354284357297
202829_s_at,VAMP7,6845,10.0954052008138,-5.93365135904576
212415_at,SEPT6,23157,7.15324488616469,-5.93399881277125
219757_s_at,TMEM260,54916,7.70383572494673,-5.93418897760304
221028_s_at,GFOD2,81577,7.88016613815059,-5.93427333840632
205264_at,CD3EAP,10849,8.32033531899013,-5.93457154646403
216593_s_at,PIGC,5279,7.98357109155002,-5.93496203268682
212013_at,PXDN,7837,10.0277979639725,-5.93578888442248
218518_at,FAM13B,51306,8.61017438972847,-5.93594172272921
219505_at,CECR1,51816,9.88503866860988,-5.9360107737754
204114_at,NID2,22795,8.73711175029965,-5.9364847540202
212163_at,KIDINS220,57498,9.34210655986545,-5.93668831455349
35254_at,TRAFD1,10906,9.64933696180941,-5.936771968372
220418_at,UBASH3A,53347,5.9047130091364,-5.93679187588511
205357_s_at,AGTR1,185,6.93030183598998,-5.93684217886158
219542_at,NEK11,79858,8.12161745110747,-5.93773159556758
201794_s_at,SMG7,9887,8.41901957252036,-5.93900383116076
205572_at,ANGPT2,285,6.7794116826817,-5.93928193533719
221229_s_at,TRMT61B,55006,8.56282284593629,-5.9397379160962
217829_s_at,USP39,10713,8.5062866561071,-5.93998584338715
219773_at,NOX4,50507,6.876814031619,-5.94079197313659
203845_at,KAT2B,8850,6.98771611165232,-5.94176237719079
216604_s_at,SLC7A8,23428,8.78584935664984,-5.94195688989872
202439_s_at,IDS,3423,7.95853750766035,-5.94284215063292
207076_s_at,ASS1,445,10.1798373355608,-5.94504009806991
205937_at,CGREF1,10669,6.2172827564941,-5.94665976685149
211612_s_at,IL13RA1,3597,8.70224400608988,-5.94677738331187
205782_at,FGF7,2252,5.32655640564817,-5.94683325390598
32099_at,SAFB2,9667,7.57725961549455,-5.94730068670574
209307_at,SWAP70,23075,7.8913742288047,-5.94744531996239
200000_s_at,PRPF8,10594,9.19784804851141,-5.9478908896175
214255_at,ATP10A,57194,8.07795172185751,-5.94796733125127
205756_s_at,F8,2157,7.80845682963652,-5.94838303519906
52255_s_at,COL5A3,50509,8.62827604373287,-5.94868609007849
209882_at,RIT1,6016,7.90306408356738,-5.9489511738994
203095_at,MTIF2,4528,10.0664496560401,-5.9494887656227
208905_at,CYCS,54205,11.9397252160552,-5.94992532957803
209487_at,RBPMS,11030,9.54719850262086,-5.95003105703683
201976_s_at,MYO10,4651,9.83433976605975,-5.95009352194884
216264_s_at,LAMB2,3913,8.65989164249291,-5.95060866993792
221613_s_at,ZFAND6,54469,10.951473970725,-5.95063536687667
204163_at,EMILIN1,11117,6.81350597816864,-5.9506914802253
200029_at,RPL19,6143,12.0979120092789,-5.9508713225472
218764_at,PRKCH,5583,9.42889829740397,-5.95126440116896
217969_at,VPS51,738,9.91056628175126,-5.95156436120773
221766_s_at,FAM46A,55603,9.50972641302717,-5.95164899865591
212220_at,PSME4,23198,7.25417537855907,-5.95339888235365
218047_at,OSBPL9,114883,9.98289706923831,-5.9534532962902
203882_at,IRF9,10379,10.0065942392223,-5.95446704408253
218930_s_at,TMEM106B,54664,8.2344725542763,-5.95457250769349
221893_s_at,ADCK2,90956,8.36248405511113,-5.95487846563275
207239_s_at,CDK16,5127,8.13142895093453,-5.95489477438583
201756_at,RPA2,6118,9.67417259178387,-5.95520592464888
208636_at,ACTN1,87,10.9377572542638,-5.95591788695704
217761_at,ADI1,55256,10.4211666020291,-5.9563492145422
205441_at,OCEL1,79629,8.18916492904994,-5.95634996649998
200036_s_at,RPL10A,4736,11.5381713035189,-5.95652167611635
201513_at,TSN,7247,8.5351309035738,-5.95655335031663
210907_s_at,PDCD10,11235,10.7827931311855,-5.95712183296411
213373_s_at,CASP8,841,8.78539596290931,-5.95784366929403
218442_at,TTC4,7268,8.90307719813493,-5.95836767684301
202825_at,SLC25A4,291,8.69065422612685,-5.95843513983406
214246_x_at,MINK1,50488,9.24673265302381,-5.96028569133094
203333_at,KIFAP3,22920,9.14504349315587,-5.96049259942056
204775_at,CHAF1B,8208,7.2473492846326,-5.96058154250211
209485_s_at,OSBPL1A,114876,7.02357437514935,-5.96087474472666
202534_x_at,DHFR,1719,8.56828190554969,-5.9610809736768
219013_at,GALNT11,63917,9.72964815973037,-5.96150528127416
212505_s_at,MAU2,23383,8.90401991013774,-5.96228697537715
218890_x_at,MRPL35,51318,8.96202076003351,-5.96271979335267
206050_s_at,RNH1,6050,10.7852284203482,-5.96343177561445
217938_s_at,KCMF1,56888,11.0498905297762,-5.9645607215183
217743_s_at,TMEM30A,55754,9.93361034591112,-5.96458334340092
208839_s_at,CAND1,55832,7.93414407503376,-5.96468853470863
212640_at,HACD2,201562,9.93761713211039,-5.96473941182269
217080_s_at,HOMER2,9455,7.82373489774561,-5.96588008226699
209576_at,GNAI1,2770,6.19568449921392,-5.96588629792006
201751_at,JOSD1,9929,8.94617391961556,-5.9660045400718
210978_s_at,TAGLN2,8407,7.97237139029731,-5.96621437878965
218606_at,ZDHHC7,55625,10.4200965800758,-5.96661344445875
202416_at,DNAJC7,7266,8.45535879009567,-5.96673609956902
208107_s_at,LOC81691,81691,7.58375302607553,-5.96678801742561
204158_s_at,TCIRG1,10312,8.86515395101399,-5.96743237554901
219649_at,ALG6,29929,9.76982687856242,-5.96932661891905
209885_at,RHOD,29984,7.12920080697169,-5.96966517569879
204963_at,SSPN,8082,7.32468947592805,-5.9697670402949
202597_at,IRF6,3664,11.0213156864112,-5.97025110911604
213249_at,FBXL7,23194,8.30313348276457,-5.97053380338193
209323_at,THAP12,5612,10.3875443766623,-5.97060342450663
209879_at,SELPLG,6404,8.61944151223457,-5.97088923188906
213701_at,C12orf29,91298,8.20368993693848,-5.9718706080111
210751_s_at,RGN,9104,7.35626377529535,-5.97188182229299
214612_x_at,MAGEA6,4105,5.89630696392286,-5.97195544657326
206366_x_at,XCL1,6375,6.88247022937078,-5.97230537667634
